STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE - first day of week to last day,AWND - avg wind speed mph,avg precipitation in,total precipitation recorded in,avg snowfall in,total snowfall in,TAVG - avg temp F,avg max temp F,abs max temp F,avg min temp F,abs min temp F,avg temp between min and max (using columns M and O)
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-03-12 : 2016-03-18,6.748709677,0,0,0,0,56.86021505,79,86,55.71428571,50,67.35714286
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-03-19 : 2016-03-25,6.748709677,0,0,0,0,56.86021505,82.57142857,88,60.71428571,57,71.64285714
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-03-26 : 2016-04-01,7.262021505,0,0,0,0,58.63751493,75.28571429,84,54.42857143,49,64.85714286
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-04-02 : 2016-04-09,7.775333333,0.005714285714,0.04,0,0,60.41481481,84,91,64.42857143,57,74.21428571
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-04-10 : 2016-04-16,7.775333333,0.03857142857,0.27,0,0,60.41481481,76.71428571,84,59.42857143,56,68.07142857
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-04-17 : 2016-04-23,7.775333333,0,0,0,0,60.41481481,88.14285714,93,64.28571429,60,76.21428571
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-04-24 : 2016-05-01,8.13052957,0,0,0,0,61.25041816,78.71428571,86,59.71428571,58,69.21428571
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-05-02 : 2016-05-08,8.485725806,0,0,0,0,62.08602151,82.28571429,95,63.14285714,59,72.71428571
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-05-09 : 2016-05-16,8.485725806,0,0,0,0,62.08602151,89,98,69.71428571,63,79.35714286
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-05-17 : 2016-05-23,8.485725806,0,0,0,0,62.08602151,87,95,68,62,77.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-05-24 : 2016-05-30,8.485725806,0,0,0,0,62.08602151,84,89,66.6,63,75.3
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-05-31 : 2016-06-06,8.086487903,0,0,0,0,69.69671446,104.8333333,111,81.16666667,74,93
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-06-07 : 2016-06-13,7.68725,0,0,0,0,77.30740741,99.42857143,104,78.28571429,72,88.85714286
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-06-14 : 2016-06-20,7.68725,0,0,0,0,77.30740741,99.2,112,75.8,73,87.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-06-21 : 2016-06-27,7.68725,0,0,0,0,77.30740741,107.4285714,117,85.28571429,83,96.35714286
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-06-28 : 2016-07-04,7.723947581,0,0,0,0,78.84904421,105.1666667,111,86.83333333,83,96
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-07-05 : 2016-07-11,7.760645161,0,0,0,0,80.390681,104.4285714,108,81.85714286,79,93.14285714
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-07-12 : 2016-07-18,7.760645161,0,0,0,0,80.390681,106.5,109,83.16666667,81,94.83333333
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-07-19 : 2016-07-25,7.760645161,0,0,0,0,80.390681,108,111,87.42857143,85,97.71428571
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-07-26 : 2016-08-01,7.134556452,0,0,0,0,79.72401434,106.8571429,111,85.85714286,82,96.35714286
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-08-02 : 2016-08-08,6.508467742,0,0,0,0,79.05734767,103.1428571,106,85,84,94.07142857
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-08-09 : 2016-08-15,6.508467742,0,0,0,0,79.05734767,103.5714286,109,84.14285714,79,93.85714286
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-08-16 : 2016-08-22,6.508467742,0,0,0,0,79.05734767,103.8571429,111,82.85714286,77,93.35714286
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-08-23 : 2016-08-29,6.508467742,0,0,0,0,79.05734767,98.85714286,103,79.85714286,78,89.35714286
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-08-30 : 2016-09-05,6.485567205,0,0,0,0,75.45089606,101.3333333,105,79.83333333,73,90.58333333
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-09-06 : 2016-09-12,6.462666667,0,0,0,0,71.84444444,97.33333333,104,76.83333333,74,87.08333333
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-09-13 : 2016-09-19,6.462666667,0,0,0,0,71.84444444,92.8,97,70.2,67,81.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-09-20 : 2016-09-26,6.462666667,0.05428571429,0.38,0,0,71.84444444,86.14285714,96,69.85714286,68,78
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-09-27 : 2016-10-03,6.016655914,0,0,0,0,69.00068938,91.42857143,95,72.57142857,64,82
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-10-04 : 2016-10-10,5.570645161,0,0,0,0,66.15693431,85.16666667,91,66.66666667,65,75.91666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-10-11 : 2016-10-17,5.570645161,0,0,0,0,66.15693431,91,93,68.85714286,68,79.92857143
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-10-18 : 2016-10-24,5.570645161,0,0,0,0,66.15693431,87.83333333,94,66.83333333,65,77.33333333
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-10-25 : 2016-10-31,5.570645161,0.03,0.21,0,0,66.15693431,86,88,66.28571429,63,76.14285714
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-11-01 : 2016-11-07,5.174583333,0,0,0,0,59.44488189,80.57142857,86,61.85714286,58,71.21428571
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-11-08 : 2016-11-14,5.174583333,0,0,0,0,59.44488189,82.57142857,86,60.57142857,57,71.57142857
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-11-15 : 2016-11-21,5.174583333,0,0,0,0,59.44488189,74.28571429,85,54.42857143,46,64.35714286
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-11-22 : 2016-11-28,5.174583333,0.008571428571,0.06,0,0,59.44488189,68.85714286,72,49.57142857,45,59.21428571
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-11-29 : 2016-12-05,5.281283602,0,0,0,0,54.49865062,61.71428571,68,46.28571429,44,54
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-12-06 : 2016-12-12,5.387983871,0,0,0,0,49.55241935,65,71,45.85714286,43,55.42857143
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-12-13 : 2016-12-19,5.387983871,0,0,0,0,49.55241935,72.4,75,49.33333333,36,60.86666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-12-20 : 2016-12-26,5.387983871,0.1328571429,0.93,0,0,49.55241935,55.4,58,42.83333333,36,49.11666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2016-12-27 : 2017-01-02,5.375524194,0.1,0.5,0,0,48.46438172,61.8,68,42.8,38,52.3
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-01-03 : 2017-01-09,5.363064516,0,0,0,0,47.37634409,58.4,67,44.16666667,42,51.28333333
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-01-10 : 2017-01-16,5.363064516,0.005714285714,0.04,0,0,47.37634409,67.57142857,69,47.85714286,47,57.71428571
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-01-17 : 2017-01-23,5.363064516,0.07857142857,0.55,0,0,47.37634409,62.71428571,69,44.71428571,42,53.71428571
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-01-24 : 2017-01-30,5.363064516,0,0,0,0,47.37634409,58.71428571,68,43.57142857,38,51.14285714
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-01-31 : 2017-02-06,5.309969758,0,0,0,0,49.58102919,69.14285714,71,48.42857143,46,58.78571429
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-02-07 : 2017-02-13,5.256875,0,0,0,0,51.78571429,75,80,56.6,55,65.8
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-02-14 : 2017-02-20,5.256875,0.066,0.33,0,0,51.78571429,63,71,53.5,50,58.25
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-02-21 : 2017-02-27,5.256875,0,0,0,0,51.78571429,66,71,47,41,56.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-02-28 : 2017-03-06,5.839485887,0.01285714286,0.09,0,0,55.46633385,67.71428571,75,50,46,58.85714286
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-03-07 : 2017-03-13,6.422096774,0,0,0,0,59.14695341,79,89,56.85714286,47,67.92857143
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-03-14 : 2017-03-20,6.422096774,0,0,0,0,59.14695341,89.66666667,92,65.66666667,64,77.66666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-03-21 : 2017-03-27,6.422096774,0,0,0,0,59.14695341,79.66666667,90,59,55,69.33333333
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-03-28 : 2017-04-03,7.059340054,0,0,0,0,60.44419914,80.14285714,86,59.28571429,55,69.71428571
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-04-04 : 2017-04-10,7.696583333,0,0,0,0,61.74144487,83.71428571,87,60,55,71.85714286
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-04-11 : 2017-04-17,7.696583333,0,0,0,0,61.74144487,83.85714286,88,59.85714286,56,71.85714286
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-04-18 : 2017-04-24,7.696583333,0,0,0,0,61.74144487,88.6,91,66,65,77.3
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-04-25 : 2017-06-01,7.835912634,0,0,0,0,63.25003278,86.85714286,94,65.57142857,61,76.21428571
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-06-02 : 2017-06-08,7.500833333,0,0,0,0,76.12222222,100,104,76.42857143,71,88.21428571
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-06-09 : 2017-06-15,7.500833333,0,0,0,0,76.12222222,94.42857143,101,71.71428571,63,83.07142857
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-06-16 : 2017-06-22,7.500833333,0,0,0,0,76.12222222,111,117,85.28571429,82,98.14285714
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-06-23 : 2017-06-29,7.500833333,0,0,0,0,76.12222222,112.1428571,116,85.85714286,81,99
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-06-30 : 2017-07-06,7.357513441,0,0,0,0,78.54856631,105.8571429,108,83.28571429,81,94.57142857
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-07-07 : 2017-07-13,7.214193548,0,0,0,0,80.97491039,108.1666667,115,87,85,97.58333333
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-07-14 : 2017-07-20,7.214193548,0.08333333333,0.5,0,0,80.97491039,103.5,107,86.83333333,82,95.16666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-07-21 : 2017-07-27,7.214193548,0,0,0,0,80.97491039,102.5714286,106,86.71428571,86,94.64285714
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-07-28 : 2017-08-03,7.070887097,0.04666666667,0.28,0,0,80.13261649,103.1666667,108,84,75,93.58333333
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-08-04 : 2017-08-10,6.927580645,0.03,0.18,0,0,79.29032258,101.5,105,82.66666667,75,92.08333333
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-08-11 : 2017-08-17,6.927580645,0,0,0,0,79.29032258,102.6666667,106,82.16666667,77,92.41666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-08-18 : 2017-08-24,6.927580645,0,0,0,0,79.29032258,100,102,79.33333333,76,89.66666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-08-25 : 2017-08-31,6.927580645,0.01101694915,0.07711864405,0,0,79.29032258,96.84,99.2,76.54666667,73.4,86.69333333
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-09-01 : 2017-09-07,7.05575,0.01557647059,0.1090352941,0,0,71.47777778,93.68,96.4,73.76,70.8,83.72
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-09-08 : 2017-09-14,7.05575,0.01557647059,0.1090352941,0,0,71.47777778,90.52,93.6,70.97333333,68.2,80.74666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-09-15 : 2017-09-21,7.05575,0.01557647059,0.1090352941,0,0,71.47777778,87.36,90.8,68.18666667,65.6,77.77333333
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-09-22 : 2017-09-28,7.05575,0,0,0,0,71.47777778,84.2,88,65.4,63,74.8
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-09-29 : 2017-10-05,6.501907258,0,0,0,0,69.83028674,89.33333333,96,67.5,64,78.41666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-10-06 : 2017-10-12,5.948064516,0,0,0,0,68.1827957,88.42857143,94,63,59,75.71428571
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-10-13 : 2017-10-19,5.948064516,0,0,0,0,68.1827957,89,93,64.83333333,62,76.91666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-10-20 : 2017-10-26,5.948064516,0,0,0,0,68.1827957,89.57142857,97,66.57142857,62,78.07142857
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-10-27 : 2017-11-02,5.071282258,0,0,0,0,64.30436082,86.75,95,62.25,59,74.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-11-03 : 2017-11-09,4.1945,0,0,0,0,60.42592593,75,78,57.57142857,55,66.28571429
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-11-10 : 2017-11-16,4.1945,0,0,0,0,60.42592593,77.4,81,57.6,53,67.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-11-17 : 2017-11-23,4.1945,0,0,0,0,60.42592593,78.8,85,55.2,48,67
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-11-24 : 2017-11-30,4.1945,0,0,0,0,60.42592593,79.5,85,57.5,55,68.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-12-01 : 2017-12-07,5.886209677,0,0,0,0,55.50179211,70.16666667,75,51.16666667,47,60.66666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-12-08 : 2017-12-14,5.886209677,0,0,0,0,55.50179211,70.8,74,50,47,60.4
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-12-15 : 2017-12-21,5.886209677,0,0,0,0,55.50179211,67.4,73,45.4,43,56.4
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-12-22 : 2017-12-28,5.886209677,0,0,0,0,55.50179211,60.16666667,69,42.16666667,39,51.16666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2017-12-29 : 2018-01-04,5.211532258,0,0,0,0,55.54480287,71.16666667,76,47.83333333,46,59.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-01-05 : 2018-01-11,4.536854839,0.008333333333,0.05,0,0,55.58781362,68.33333333,72,51.16666667,48,59.75
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-01-12 : 2018-01-18,4.536854839,0,0,0,0,55.58781362,72.33333333,74,48.66666667,47,60.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-01-19 : 2018-01-25,4.536854839,0,0,0,0,55.58781362,64.42857143,73,44,41,54.21428571
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-01-26 : 2018-02-01,5.169320277,0,0,0,0,53.63716078,71.71428571,77,49.57142857,44,60.64285714
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-02-02 : 2018-02-08,5.801785714,0,0,0,0,51.68650794,78.25,81,54,50,66.125
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-02-09 : 2018-02-15,5.801785714,0.01135,0.07945,0,0,51.68650794,72.27777778,75.66666667,48.66666667,44.66666667,60.47222222
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-02-16 : 2018-02-22,5.801785714,0.01135,0.07945,0,0,51.68650794,66.30555556,70.33333333,43.33333333,39.33333333,54.81944444
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-02-23 : 2018-03-01,6.12452189,0,0,0,0,52.97049412,60.33333333,65,38,34,49.16666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-03-02 : 2018-03-08,6.447258065,0,0,0,0,54.25448029,70,72,44,42,57
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-03-09 : 2018-03-15,6.447258065,0,0,0,0,54.25448029,78.25,82,56.75,52,67.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-03-16 : 2018-03-22,6.447258065,0,0,0,0,54.25448029,71.2,79,49.8,47,60.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-03-23 : 2018-03-29,6.447258065,0,0,0,0,54.25448029,75.83333333,81,54.5,51,65.16666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-03-30 : 2018-04-14,7.277129033,0,0,0,0,58.11057348,87.33333333,96,60.5,54,73.91666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-04-16 : 2018-04-23,8.107,0,0,0,0,61.96666667,83.28571429,93,59.14285714,50,71.21428571
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-04-24 : 2018-05-03,8.51430292,0,0,0,0,62.61953405,84.14285714,96,63.14285714,53,73.64285714
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-05-04 : 2018-05-10,8.921605839,0,0,0,0,63.27240143,97.28571429,104,72.42857143,60,84.85714286
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-05-11 : 2018-05-17,8.921605839,0,0,0,0,63.27240143,93.8,101,66.2,65,80
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-05-18 : 2018-05-24,8.921605839,0,0,0,0,63.27240143,89.6,95,67.2,65,78.4
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-05-25 : 2018-05-31,8.921605839,0,0,0,0,63.27240143,95.75,101,73.25,70,84.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-06-01 : 2018-06-07,7.948833333,0,0,0,0,73.4962963,103.75,105,72.5,69,88.125
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-06-08 : 2018-06-14,7.948833333,0,0,0,0,73.4962963,103.6,108,77,75,90.3
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-06-15 : 2018-06-21,7.948833333,0,0,0,0,73.4962963,97.57142857,106,74.28571429,69,85.92857143
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-06-22 : 2018-06-28,7.948833333,0,0,0,0,73.4962963,107.3333333,110,73.66666667,68,90.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-06-29 : 2018-08-05,7.640142473,0,0,0,0,77.92019116,106,106,94.5,93,100.25
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-08-06 : 2018-08-12,7.277583333,0,0,0,0,79.59139785,104,106,79,72,91.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-08-13 : 2018-08-19,7.277583333,0,0,0,0,79.59139785,103.4,105,80.4,68,91.9
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-08-20 : 2018-08-26,7.277583333,0,0,0,0,79.59139785,104.5,108,75.25,63,89.875
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-08-27 : 2018-09-02,6.883166667,0,0,0,0,77.76421745,103,106,69.83333333,63,86.41666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-09-03 : 2018-09-09,6.48875,0,0,0,0,75.93703704,102.5,108,72.33333333,68,87.41666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-09-10 : 2018-09-16,6.48875,0,0,0,0,75.93703704,102.5,104,75,70,88.75
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-09-17 : 2018-09-23,6.48875,0,0,0,0,75.93703704,100.5,102,69.75,69,85.125
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-09-24 : 2018-09-30,6.48875,0,0,0,0,75.93703704,101,106,64,54,82.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-10-01 : 2018-10-07,6.052822581,0.02142857143,0.15,0,0,64.41577061,86.57142857,92,67.85714286,67,77.21428571
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-10-08 : 2018-10-14,6.052822581,0.27,1.35,0,0,64.41577061,78.6,82,61.2,60,69.9
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-10-15 : 2018-10-21,6.052822581,0,0,0,0,64.41577061,73.5,80,57.5,57,65.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-10-22 : 2018-10-28,6.052822581,0,0,0,0,64.41577061,83.33333333,84,61.66666667,60,72.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-10-29 : 2018-11-04,5.494536291,0,0,0,0,60.85603346,82.25,85,61,59,71.625
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-11-05 : 2018-11-11,4.93625,0,0,0,0,57.2962963,75,75,50,50,62.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-11-12 : 2018-11-18,4.93625,0,0,0,0,57.2962963,69.33333333,73,48.5,44,58.91666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-11-19 : 2018-11-25,4.93625,0,0,0,0,57.2962963,70.16666667,72,50.16666667,46,60.16666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-11-26 : 2018-12-02,4.692059426,0,0,0,0,53.73596177,68.2,72,47.8,47,58
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-12-03 : 2018-12-09,4.447868852,0.04,0.2,0,0,50.17562724,60.2,64,42.4,40,51.3
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-12-10 : 2018-12-16,4.447868852,0,0,0,0,50.17562724,66.28571429,68,44.85714286,43,55.57142857
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-12-17 : 2018-12-23,4.447868852,0,0,0,0,50.17562724,65,73,45.33333333,44,55.16666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-12-24 : 2018-12-30,4.447868852,0,0,0,0,50.17562724,58.2,66,44.8,40,51.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2018-12-31 : 2019-01-06,4.689982813,0,0,0,0,50.04301076,52.33333333,56,38.66666667,37,45.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2019-01-07 : 2019-01-13,4.932096774,0.04666666667,0.14,0,0,49.91039427,61.66666667,67,44.33333333,43,53
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2019-01-14 : 2019-01-20,4.932096774,0,0,0,0,49.91039427,64.66666667,68,47.66666667,45,56.16666667
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2019-01-21 : 2019-01-27,4.932096774,0,0,0,0,49.91039427,65,65,43.75,42,54.375
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2019-01-28 : 2019-02-03,5.226316244,0,0,0,0,47.04249872,73,74,48,48,60.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2019-02-04 : 2019-02-10,5.520535714,0,0,0,0,44.17460317,56.75,67,38.25,35,47.5
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2019-02-11 : 2019-02-17,5.520535714,0.07285714286,0.51,0,0,44.17460317,58,61,41.57142857,35,49.78571429
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2019-02-18 : 2019-02-24,5.520535714,0.1,0.4,0,0,44.17460317,54.25,58,37.75,35,46
USC00042598,"EAGLE MOUNTAIN, CA US",33.80807,-115.45138,296.6,2019-02-25 : 2019-03-03,6.12546947,0,0,0,0,48.45289299,65,65,43,43,54
